VendorPartNo,Sales Year,Make,Category,IsDevelopment,Total VIO,FirstSoldDate,vehicleMaxQty,PartsAuthority,SSF,Worldpac,PartsAuthority Sales count,SSF Sales count,WorldPac Sales count,UnitsSold360 Sales count,Total Units Sold Sales count,SalesYearRank
B-6456,2017,Jaguar,Steering,0,24319,2013-04-29,1,1,1,1,21.0,4.0,41.0,0.0,92.0,5
B-6456,2018,Jaguar,Steering,0,24319,2013-04-29,1,1,1,1,0.0,2.0,27.0,0.0,45.0,6
B-6456,2019,Jaguar,Steering,0,24319,2013-04-29,1,1,1,1,12.0,0.0,25.0,48.0,55.0,7
B-6456,2020,Jaguar,Steering,0,24319,2013-04-29,1,1,1,1,11.0,2.0,18.0,0.0,38.0,8
B-6457,2016,Volvo,Fuel,0,76723,2013-03-11,1,1,1,1,38.0,7.0,161.0,0.0,267.0,4
B-6457,2017,Volvo,Fuel,0,76723,2013-03-11,1,1,1,1,34.0,16.0,147.0,0.0,227.0,5
B-6457,2018,Volvo,Fuel,0,76723,2013-03-11,1,1,1,1,29.0,3.0,96.0,0.0,163.0,6
B-6457,2019,Volvo,Fuel,0,76723,2013-03-11,1,1,1,1,22.0,5.0,59.0,82.0,96.0,7
B-6457,2020,Volvo,Fuel,0,76723,2013-03-11,1,1,1,1,9.0,16.0,24.0,0.0,58.0,8
B-6458,2016,Jaguar,Steering,0,69423,2013-04-29,1,0,1,1,0.0,7.0,1.0,0.0,14.0,4
B-6458,2017,Jaguar,Steering,0,69423,2013-04-29,1,0,1,1,6.0,0.0,0.0,0.0,21.0,5
B-6458,2018,Jaguar,Steering,0,69423,2013-04-29,1,0,1,1,0.0,0.0,0.0,0.0,9.0,6
B-6458,2019,Jaguar,Steering,0,69423,2013-04-29,1,0,1,1,0.0,0.0,0.0,7.0,2.0,7
B-6458,2020,Jaguar,Steering,0,69423,2013-04-29,1,0,1,1,0.0,1.0,1.0,0.0,7.0,8
B-6464,2016,Audi,Fuel,0,44216,2014-08-01,1,0,1,0,0.0,52.0,0.0,0.0,135.0,3
B-6464,2017,Audi,Fuel,0,44216,2014-08-01,1,0,1,0,0.0,36.0,0.0,0.0,130.0,4
B-6464,2018,Audi,Fuel,0,44216,2014-08-01,1,0,1,0,0.0,23.0,0.0,0.0,100.0,5
B-6464,2019,Audi,Fuel,0,44216,2014-08-01,1,0,1,0,0.0,21.0,0.0,56.0,99.0,6
B-6464,2020,Audi,Fuel,0,44216,2014-08-01,1,0,1,0,0.0,6.0,0.0,0.0,50.0,7
B-6465,2016,Mercedes-Benz,Engine,0,91775,2015-08-21,2,1,0,1,0.0,0.0,0.0,0.0,109.0,2
B-6465,2017,Mercedes-Benz,Engine,0,91775,2015-08-21,2,1,0,1,137.0,0.0,0.0,0.0,271.0,3
B-6465,2018,Mercedes-Benz,Engine,0,91775,2015-08-21,2,1,0,1,185.0,0.0,0.0,0.0,328.0,4
B-6465,2019,Mercedes-Benz,Engine,0,91775,2015-08-21,2,1,0,1,161.0,0.0,3.0,385.0,247.0,5
B-6465,2020,Mercedes-Benz,Engine,0,91775,2015-08-21,2,1,0,1,253.0,0.0,0.0,0.0,338.0,6
B-6466,2016,BMW,Transmission,0,1232488,2014-07-25,1,1,0,1,7.0,0.0,0.0,0.0,60.0,3
B-6466,2017,BMW,Transmission,0,1232488,2014-07-25,1,1,0,1,15.0,0.0,0.0,0.0,114.0,4
B-6466,2018,BMW,Transmission,0,1232488,2014-07-25,1,1,0,1,36.0,0.0,66.0,0.0,192.0,5
B-6466,2019,BMW,Transmission,0,1232488,2014-07-25,1,1,0,1,20.0,0.0,7.0,371.0,214.0,6
B-6466,2020,BMW,Transmission,0,1232488,2014-07-25,1,1,0,1,62.0,0.0,1.0,0.0,276.0,7
B-6467,2016,Porsche,Body,0,72794,2014-08-06,2,1,1,1,26.0,150.0,0.0,0.0,608.0,3
B-6467,2017,Porsche,Body,0,72794,2014-08-06,2,1,1,1,55.0,347.0,194.0,0.0,1167.0,4
B-6467,2018,Porsche,Body,0,72794,2014-08-06,2,1,1,1,71.0,317.0,52.0,0.0,1027.0,5
B-6467,2019,Porsche,Body,0,72794,2014-08-06,2,1,1,1,103.0,217.0,12.0,1102.0,907.0,6
B-6467,2020,Porsche,Body,0,72794,2014-08-06,2,1,1,1,97.0,270.0,72.0,0.0,909.0,7
B-6468 BLACK,2016,Porsche,Climate Control,0,27991,2015-07-16,2,1,1,1,4.0,61.0,0.0,0.0,161.0,2
B-6468 BLACK,2017,Porsche,Climate Control,0,27991,2015-07-16,2,1,1,1,17.0,43.0,0.0,0.0,248.0,3
B-6468 BLACK,2018,Porsche,Climate Control,0,27991,2015-07-16,2,1,1,1,8.0,60.0,0.0,0.0,202.0,4
B-6468 BLACK,2019,Porsche,Climate Control,0,27991,2015-07-16,2,1,1,1,2.0,37.0,0.0,306.0,207.0,5
B-6468 BLACK,2020,Porsche,Climate Control,0,27991,2015-07-16,2,1,1,1,10.0,53.0,5.0,0.0,297.0,6
B-6468 RED,2016,Porsche,Climate Control,0,27991,2015-07-16,1,1,1,1,15.0,41.0,0.0,0.0,104.0,2
B-6468 RED,2017,Porsche,Climate Control,0,27991,2015-07-16,1,1,1,1,15.0,16.0,0.0,0.0,154.0,3
B-6468 RED,2018,Porsche,Climate Control,0,27991,2015-07-16,1,1,1,1,8.0,21.0,0.0,0.0,159.0,4
B-6468 RED,2019,Porsche,Climate Control,0,27991,2015-07-16,1,1,1,1,0.0,20.0,0.0,131.0,188.0,5
B-6468 RED,2020,Porsche,Climate Control,0,27991,2015-07-16,1,1,1,1,1.0,12.0,1.0,0.0,122.0,6
B-6470,2016,Jaguar,Body,0,9073,2013-07-15,2,0,0,0,0.0,0.0,0.0,0.0,12.0,4
B-6470,2017,Jaguar,Body,0,9073,2013-07-15,2,0,0,0,0.0,0.0,0.0,0.0,28.0,5
B-6470,2018,Jaguar,Body,0,9073,2013-07-15,2,0,0,0,0.0,0.0,0.0,0.0,45.0,6
B-6470,2019,Jaguar,Body,0,9073,2013-07-15,2,0,0,0,0.0,0.0,0.0,33.0,29.0,7
B-6470,2020,Jaguar,Body,0,9073,2013-07-15,2,0,0,0,0.0,0.0,0.0,0.0,23.0,8
B-6471,2016,Jaguar,Body,0,15820,2013-07-15,2,0,0,0,0.0,0.0,0.0,0.0,23.0,4
B-6471,2017,Jaguar,Body,0,15820,2013-07-15,2,0,0,0,0.0,0.0,0.0,0.0,27.0,5
B-6471,2018,Jaguar,Body,0,15820,2013-07-15,2,0,0,0,0.0,0.0,0.0,0.0,45.0,6
B-6471,2019,Jaguar,Body,0,15820,2013-07-15,2,0,0,0,0.0,0.0,2.0,13.0,17.0,7
B-6471,2020,Jaguar,Body,0,15820,2013-07-15,2,0,0,0,0.0,0.0,0.0,0.0,13.0,8
B-6472,2016,Jaguar,Body,0,9073,2013-07-15,2,0,0,1,0.0,0.0,0.0,0.0,5.0,4
B-6472,2017,Jaguar,Body,0,9073,2013-07-15,2,0,0,1,0.0,0.0,0.0,0.0,4.0,5
B-6472,2018,Jaguar,Body,0,9073,2013-07-15,2,0,0,1,0.0,0.0,0.0,0.0,6.0,6
B-6472,2019,Jaguar,Body,0,9073,2013-07-15,2,0,0,1,0.0,0.0,2.0,9.0,11.0,7
B-6472,2020,Jaguar,Body,0,9073,2013-07-15,2,0,0,1,0.0,0.0,4.0,0.0,7.0,8
B-6473,2016,Jaguar,Body,0,71947,2013-07-15,2,1,0,0,20.0,0.0,0.0,0.0,72.0,4
B-6473,2017,Jaguar,Body,0,71947,2013-07-15,2,1,0,0,45.0,0.0,0.0,0.0,74.0,5
B-6473,2018,Jaguar,Body,0,71947,2013-07-15,2,1,0,0,41.0,0.0,0.0,0.0,134.0,6
B-6473,2019,Jaguar,Body,0,71947,2013-07-15,2,1,0,0,33.0,0.0,0.0,62.0,117.0,7
B-6473,2020,Jaguar,Body,0,71947,2013-07-15,2,1,0,0,18.0,0.0,0.0,0.0,45.0,8
B-648,2016,Jaguar,Transmission,0,2334,1999-12-01,1,0,0,1,8.0,0.0,27.0,0.0,248.0,18
B-648,2017,Jaguar,Transmission,0,2334,1999-12-01,1,0,0,1,2.0,0.0,13.0,0.0,254.0,19
B-648,2018,Jaguar,Transmission,0,2334,1999-12-01,1,0,0,1,1.0,0.0,23.0,0.0,192.0,20
B-648,2019,Jaguar,Transmission,0,2334,1999-12-01,1,0,0,1,0.0,0.0,8.0,293.0,226.0,21
B-648,2020,Jaguar,Transmission,0,2334,1999-12-01,1,0,0,1,0.0,0.0,16.0,0.0,282.0,22
B-6481,2016,BMW,Suspension,0,151134,2013-07-30,2,1,1,1,25.0,50.0,57.0,0.0,265.0,4
B-6481,2017,BMW,Suspension,0,151134,2013-07-30,2,1,1,1,19.0,56.0,64.0,0.0,256.0,5
B-6481,2018,BMW,Suspension,0,151134,2013-07-30,2,1,1,1,35.0,65.0,75.0,0.0,302.0,6
B-6481,2019,BMW,Suspension,0,151134,2013-07-30,2,1,1,1,30.0,41.0,23.0,255.0,218.0,7
B-6481,2020,BMW,Suspension,0,151134,2013-07-30,2,1,1,1,38.0,22.0,51.0,0.0,231.0,8
B-6482,2016,Mercedes-Benz,Electrical,1,70193,2016-10-13,1,1,0,1,6.0,0.0,20.0,0.0,59.0,1
B-6482,2017,Mercedes-Benz,Electrical,1,70193,2016-10-13,1,1,0,1,7.0,0.0,27.0,0.0,278.0,2
B-6482,2018,Mercedes-Benz,Electrical,1,70193,2016-10-13,1,1,0,1,19.0,0.0,9.0,0.0,284.0,3
B-6482,2019,Mercedes-Benz,Electrical,1,70193,2016-10-13,1,1,0,1,55.0,0.0,34.0,271.0,340.0,4
B-6482,2020,Mercedes-Benz,Electrical,1,70193,2016-10-13,1,1,0,1,46.0,0.0,5.0,0.0,232.0,5
B-6483,2016,Mercedes-Benz,Electrical,1,70193,2016-10-13,1,1,0,1,7.0,0.0,22.0,0.0,64.0,1
B-6483,2017,Mercedes-Benz,Electrical,1,70193,2016-10-13,1,1,0,1,7.0,0.0,13.0,0.0,275.0,2
B-6483,2018,Mercedes-Benz,Electrical,1,70193,2016-10-13,1,1,0,1,15.0,0.0,16.0,0.0,301.0,3
B-6483,2019,Mercedes-Benz,Electrical,1,70193,2016-10-13,1,1,0,1,51.0,0.0,40.0,266.0,331.0,4
B-6483,2020,Mercedes-Benz,Electrical,1,70193,2016-10-13,1,1,0,1,41.0,0.0,8.0,0.0,226.0,5
B-6484,2016,Porsche,Engine,0,59991,2013-02-20,1,1,0,0,5.0,0.0,0.0,0.0,61.0,4
B-6484,2017,Porsche,Engine,0,59991,2013-02-20,1,1,0,0,0.0,0.0,0.0,0.0,19.0,5
B-6484,2018,Porsche,Engine,0,59991,2013-02-20,1,1,0,0,2.0,0.0,0.0,0.0,34.0,6
B-6484,2019,Porsche,Engine,0,59991,2013-02-20,1,1,0,0,1.0,0.0,12.0,847.0,44.0,7
B-6484,2020,Porsche,Engine,0,59991,2013-02-20,1,1,0,0,2.0,0.0,0.0,0.0,41.0,8
B-6485,2016,BMW,Suspension,0,34592,2015-06-01,2,1,1,1,23.0,32.0,11.0,0.0,133.0,2
B-6485,2017,BMW,Suspension,0,34592,2015-06-01,2,1,1,1,10.0,36.0,38.0,0.0,177.0,3
B-6485,2018,BMW,Suspension,0,34592,2015-06-01,2,1,1,1,10.0,37.0,43.0,0.0,143.0,4
B-6485,2019,BMW,Suspension,0,34592,2015-06-01,2,1,1,1,14.0,48.0,39.0,174.0,175.0,5
B-6485,2020,BMW,Suspension,0,34592,2015-06-01,2,1,1,1,26.0,43.0,3.0,0.0,130.0,6
B-6486,2016,BMW,Suspension,0,154866,2016-02-02,4,1,0,1,2.0,0.0,0.0,0.0,215.0,1
B-6486,2017,BMW,Suspension,0,154866,2016-02-02,4,1,0,1,145.0,0.0,0.0,0.0,397.0,2
B-6486,2018,BMW,Suspension,0,154866,2016-02-02,4,1,0,1,44.0,0.0,0.0,0.0,328.0,3
B-6486,2019,BMW,Suspension,0,154866,2016-02-02,4,1,0,1,370.0,0.0,0.0,406.0,492.0,4
B-6486,2020,BMW,Suspension,0,154866,2016-02-02,4,1,0,1,216.0,0.0,2.0,0.0,289.0,5
B-6487,2016,BMW,Suspension,0,954653,2013-08-05,2,1,1,1,125.0,128.0,562.0,0.0,1632.0,4
B-6487,2017,BMW,Suspension,0,954653,2013-08-05,2,1,1,1,152.0,162.0,644.0,0.0,1934.0,5
B-6487,2018,BMW,Suspension,0,954653,2013-08-05,2,1,1,1,230.0,222.0,801.0,0.0,2059.0,6
B-6487,2019,BMW,Suspension,0,954653,2013-08-05,2,1,1,1,330.0,181.0,532.0,2346.0,1930.0,7
B-6487,2020,BMW,Suspension,0,954653,2013-08-05,2,1,1,1,608.0,135.0,318.0,0.0,1899.0,8
B-6489,2016,BMW,Suspension,0,555473,2013-08-05,2,1,1,1,70.0,64.0,270.0,0.0,506.0,4
B-6489,2017,BMW,Suspension,0,555473,2013-08-05,2,1,1,1,79.0,77.0,264.0,0.0,549.0,5
B-6489,2018,BMW,Suspension,0,555473,2013-08-05,2,1,1,1,65.0,93.0,214.0,0.0,527.0,6
B-6489,2019,BMW,Suspension,0,555473,2013-08-05,2,1,1,1,91.0,90.0,197.0,535.0,581.0,7
B-6489,2020,BMW,Suspension,0,555473,2013-08-05,2,1,1,1,90.0,94.0,114.0,0.0,436.0,8
B-6490,2016,Porsche,Engine,0,8563,2014-07-08,6,0,0,0,0.0,0.0,0.0,0.0,37.0,3
B-6490,2017,Porsche,Engine,0,8563,2014-07-08,6,0,0,0,0.0,0.0,0.0,0.0,119.0,4
B-6490,2018,Porsche,Engine,0,8563,2014-07-08,6,0,0,0,0.0,0.0,0.0,0.0,37.0,5
B-6490,2019,Porsche,Engine,0,8563,2014-07-08,6,0,0,0,0.0,0.0,0.0,44.0,19.0,6
B-6490,2020,Porsche,Engine,0,8563,2014-07-08,6,0,0,0,0.0,0.0,0.0,0.0,44.0,7
B-6491,2016,Porsche,Engine,0,26923,2013-09-27,2,1,0,0,0.0,0.0,0.0,0.0,190.0,4
B-6491,2017,Porsche,Engine,0,26923,2013-09-27,2,1,0,0,0.0,0.0,0.0,0.0,307.0,5
B-6491,2018,Porsche,Engine,0,26923,2013-09-27,2,1,0,0,0.0,0.0,0.0,0.0,302.0,6
B-6491,2019,Porsche,Engine,0,26923,2013-09-27,2,1,0,0,0.0,0.0,0.0,361.0,301.0,7
B-6491,2020,Porsche,Engine,0,26923,2013-09-27,2,1,0,0,17.0,0.0,0.0,0.0,312.0,8
B-6493,2016,BMW,Cooling,0,923269,2008-01-21,1,1,1,1,3594.0,0.0,4984.0,0.0,13158.0,9
B-6493,2017,BMW,Cooling,0,923269,2008-01-21,1,1,1,1,2401.0,0.0,2523.0,0.0,12033.0,10
B-6493,2018,BMW,Cooling,0,923269,2008-01-21,1,1,1,1,2503.0,65.0,3035.0,0.0,11737.0,11
B-6493,2019,BMW,Cooling,0,923269,2008-01-21,1,1,1,1,1518.0,310.0,2211.0,6993.0,8529.0,12
B-6493,2020,BMW,Cooling,0,923269,2008-01-21,1,1,1,1,927.0,201.0,1415.0,0.0,5588.0,13
B-6494,2016,Volvo,Drivetrain & Hub,0,174910,2013-11-04,1,0,0,1,2.0,0.0,0.0,0.0,12.0,4
B-6494,2017,Volvo,Drivetrain & Hub,0,174910,2013-11-04,1,0,0,1,0.0,0.0,0.0,0.0,42.0,5
B-6494,2018,Volvo,Drivetrain & Hub,0,174910,2013-11-04,1,0,0,1,1.0,0.0,21.0,0.0,23.0,6
B-6494,2019,Volvo,Drivetrain & Hub,0,174910,2013-11-04,1,0,0,1,1.0,0.0,2.0,22.0,33.0,7
B-6494,2020,Volvo,Drivetrain & Hub,0,174910,2013-11-04,1,0,0,1,0.0,0.0,10.0,0.0,20.0,8
B-6495,2016,Mercedes-Benz,Body,0,1273371,2013-04-09,16,1,1,1,2681.0,5140.0,0.0,0.0,11277.0,4
B-6495,2017,Mercedes-Benz,Body,0,1273371,2013-04-09,16,1,1,1,2035.0,2227.0,0.0,0.0,7994.0,5
B-6495,2018,Mercedes-Benz,Body,0,1273371,2013-04-09,16,1,1,1,2660.0,2277.0,0.0,0.0,7313.0,6
B-6495,2019,Mercedes-Benz,Body,0,1273371,2013-04-09,16,1,1,1,2635.0,2955.0,11304.0,16549.0,18539.0,7
B-6495,2020,Mercedes-Benz,Body,0,1273371,2013-04-09,16,1,1,1,2358.0,2916.0,6692.0,0.0,12982.0,8
B-6496,2016,Porsche,Exhaust,0,59196,2013-08-21,6,0,0,1,0.0,0.0,0.0,0.0,2209.0,4
B-6496,2017,Porsche,Exhaust,0,59196,2013-08-21,6,0,0,1,0.0,0.0,0.0,0.0,2140.0,5
B-6496,2018,Porsche,Exhaust,0,59196,2013-08-21,6,0,0,1,0.0,0.0,0.0,0.0,245.0,6
B-6496,2019,Porsche,Exhaust,0,59196,2013-08-21,6,0,0,1,0.0,0.0,1345.0,2787.0,2444.0,7
B-6496,2020,Porsche,Exhaust,0,59196,2013-08-21,6,0,0,1,0.0,0.0,917.0,0.0,1162.0,8
B-6496S,2016,Porsche,Exhaust,0,36583,2013-08-21,12,0,0,0,0.0,0.0,0.0,0.0,206.0,4
B-6496S,2017,Porsche,Exhaust,0,36583,2013-08-21,12,0,0,0,0.0,0.0,0.0,0.0,776.0,5
B-6496S,2018,Porsche,Exhaust,0,36583,2013-08-21,12,0,0,0,0.0,0.0,0.0,0.0,187.0,6
B-6496S,2019,Porsche,Exhaust,0,36583,2013-08-21,12,0,0,0,0.0,0.0,0.0,610.0,648.0,7
B-6496S,2020,Porsche,Exhaust,0,36583,2013-08-21,12,0,0,0,0.0,0.0,0.0,0.0,598.0,8
B-6497,2016,Saab,Cooling,0,110136,2013-12-12,1,1,1,1,2.0,2.0,49.0,0.0,100.0,4
B-6497,2017,Saab,Cooling,0,110136,2013-12-12,1,1,1,1,3.0,7.0,18.0,0.0,99.0,5
B-6497,2018,Saab,Cooling,0,110136,2013-12-12,1,1,1,1,7.0,0.0,27.0,0.0,91.0,6
B-6497,2019,Saab,Cooling,0,110136,2013-12-12,1,1,1,1,4.0,2.0,29.0,84.0,65.0,7
B-6497,2020,Saab,Cooling,0,110136,2013-12-12,1,1,1,1,9.0,11.0,12.0,0.0,74.0,8
B-6505,2016,Mercedes-Benz,Climate Control,0,193572,2014-06-23,1,0,1,0,0.0,12.0,0.0,0.0,33.0,3
B-6505,2017,Mercedes-Benz,Climate Control,0,193572,2014-06-23,1,0,1,0,0.0,6.0,0.0,0.0,41.0,4
B-6505,2018,Mercedes-Benz,Climate Control,0,193572,2014-06-23,1,0,1,0,0.0,9.0,0.0,0.0,47.0,5
B-6505,2019,Mercedes-Benz,Climate Control,0,193572,2014-06-23,1,0,1,0,0.0,15.0,0.0,31.0,72.0,6
B-6505,2020,Mercedes-Benz,Climate Control,0,193572,2014-06-23,1,0,1,0,0.0,0.0,0.0,0.0,20.0,7
B-6506,2016,BMW,Electrical,0,72460,2015-01-16,1,1,1,1,34.0,171.0,29.0,0.0,384.0,2
B-6506,2017,BMW,Electrical,0,72460,2015-01-16,1,1,1,1,125.0,77.0,76.0,0.0,438.0,3
B-6506,2018,BMW,Electrical,0,72460,2015-01-16,1,1,1,1,77.0,150.0,61.0,0.0,495.0,4
B-6506,2019,BMW,Electrical,0,72460,2015-01-16,1,1,1,1,108.0,145.0,48.0,699.0,535.0,5
B-6506,2020,BMW,Electrical,0,72460,2015-01-16,1,1,1,1,177.0,95.0,21.0,0.0,573.0,6
B-6508,2016,Mercury,Transmission,0,1581153,2014-04-18,1,1,0,1,500.0,0.0,0.0,0.0,956.0,3
B-6508,2017,Mercury,Transmission,0,1581153,2014-04-18,1,1,0,1,223.0,0.0,0.0,0.0,881.0,4
B-6508,2018,Mercury,Transmission,0,1581153,2014-04-18,1,1,0,1,326.0,0.0,0.0,0.0,805.0,5
B-6508,2019,Mercury,Transmission,0,1581153,2014-04-18,1,1,0,1,287.0,0.0,983.0,1708.0,1560.0,6
B-6508,2020,Mercury,Transmission,0,1581153,2014-04-18,1,1,0,1,354.0,0.0,527.0,0.0,1180.0,7
B-6509,2016,Mercedes-Benz,Body,0,263033,2015-06-05,1,1,1,1,228.0,0.0,964.0,0.0,1493.0,2
B-6509,2017,Mercedes-Benz,Body,0,263033,2015-06-05,1,1,1,1,67.0,0.0,448.0,0.0,764.0,3
B-6509,2018,Mercedes-Benz,Body,0,263033,2015-06-05,1,1,1,1,110.0,164.0,795.0,0.0,1269.0,4
B-6509,2019,Mercedes-Benz,Body,0,263033,2015-06-05,1,1,1,1,170.0,316.0,402.0,1121.0,1017.0,5
B-6509,2020,Mercedes-Benz,Body,0,263033,2015-06-05,1,1,1,1,165.0,371.0,263.0,0.0,920.0,6
B-6511,2016,Jaguar,Body,0,30426,2014-08-14,2,0,0,0,0.0,0.0,0.0,0.0,117.0,3
B-6511,2017,Jaguar,Body,0,30426,2014-08-14,2,0,0,0,0.0,0.0,0.0,0.0,85.0,4
B-6511,2018,Jaguar,Body,0,30426,2014-08-14,2,0,0,0,0.0,0.0,0.0,0.0,40.0,5
B-6511,2019,Jaguar,Body,0,30426,2014-08-14,2,0,0,0,0.0,0.0,0.0,57.0,58.0,6
B-6511,2020,Jaguar,Body,0,30426,2014-08-14,2,0,0,0,0.0,0.0,0.0,0.0,37.0,7
B-6512 (DY4013),2016,Mercedes-Benz,Climate Control,0,193572,2014-06-30,1,1,1,1,5.0,21.0,147.0,0.0,191.0,3
B-6512 (DY4013),2017,Mercedes-Benz,Climate Control,0,193572,2014-06-30,1,1,1,1,6.0,11.0,100.0,0.0,132.0,4
B-6512 (DY4013),2018,Mercedes-Benz,Climate Control,0,193572,2014-06-30,1,1,1,1,5.0,4.0,47.0,0.0,80.0,5
B-6512 (DY4013),2019,Mercedes-Benz,Climate Control,0,193572,2014-06-30,1,1,1,1,10.0,13.0,25.0,43.0,62.0,6
B-6512 (DY4013),2020,Mercedes-Benz,Climate Control,0,193572,2014-06-30,1,1,1,1,9.0,9.0,6.0,0.0,38.0,7
B-6516,2016,Porsche,Fuel,0,44662,2015-03-27,1,1,1,1,0.0,158.0,0.0,0.0,395.0,2
B-6516,2017,Porsche,Fuel,0,44662,2015-03-27,1,1,1,1,0.0,130.0,0.0,0.0,406.0,3
B-6516,2018,Porsche,Fuel,0,44662,2015-03-27,1,1,1,1,26.0,139.0,0.0,0.0,433.0,4
B-6516,2019,Porsche,Fuel,0,44662,2015-03-27,1,1,1,1,64.0,50.0,2.0,222.0,218.0,5
B-6516,2020,Porsche,Fuel,0,44662,2015-03-27,1,1,1,1,13.0,59.0,3.0,0.0,159.0,6
B-6517,2016,Jaguar,Body,0,140789,2015-12-24,1,0,0,1,0.0,0.0,127.0,0.0,140.0,2
B-6517,2017,Jaguar,Body,0,140789,2015-12-24,1,0,0,1,0.0,0.0,6.0,0.0,43.0,3
B-6517,2018,Jaguar,Body,0,140789,2015-12-24,1,0,0,1,0.0,0.0,58.0,0.0,66.0,4
B-6517,2019,Jaguar,Body,0,140789,2015-12-24,1,0,0,1,0.0,0.0,25.0,34.0,43.0,5
B-6517,2020,Jaguar,Body,0,140789,2015-12-24,1,0,0,1,0.0,0.0,27.0,0.0,30.0,6
B-6518,2016,Jaguar,Suspension,0,25474,2006-11-21,2,1,1,1,72.0,72.0,699.0,0.0,1392.0,11
B-6518,2017,Jaguar,Suspension,0,25474,2006-11-21,2,1,1,1,30.0,108.0,513.0,0.0,1463.0,12
B-6518,2018,Jaguar,Suspension,0,25474,2006-11-21,2,1,1,1,47.0,73.0,544.0,0.0,2318.0,13
B-6518,2019,Jaguar,Suspension,0,25474,2006-11-21,2,1,1,1,110.0,104.0,339.0,1655.0,1517.0,14
B-6518,2020,Jaguar,Suspension,0,25474,2006-11-21,2,1,1,1,155.0,56.0,215.0,0.0,1125.0,15
B-652,2016,Jaguar,Engine,0,585,1999-02-17,2,0,0,1,0.0,0.0,0.0,0.0,141.0,18
B-652,2017,Jaguar,Engine,0,585,1999-02-17,2,0,0,1,0.0,0.0,0.0,0.0,62.0,19
B-652,2018,Jaguar,Engine,0,585,1999-02-17,2,0,0,1,0.0,0.0,0.0,0.0,48.0,20
B-652,2019,Jaguar,Engine,0,585,1999-02-17,2,0,0,1,0.0,0.0,0.0,38.0,59.0,21
B-652,2020,Jaguar,Engine,0,585,1999-02-17,2,0,0,1,0.0,0.0,2.0,0.0,26.0,22
B-6520,2016,Porsche,Electrical,0,39846,2014-06-20,2,0,0,0,0.0,0.0,0.0,0.0,185.0,3
B-6520,2017,Porsche,Electrical,0,39846,2014-06-20,2,0,0,0,0.0,0.0,0.0,0.0,163.0,4
B-6520,2018,Porsche,Electrical,0,39846,2014-06-20,2,0,0,0,0.0,0.0,0.0,0.0,186.0,5
B-6520,2019,Porsche,Electrical,0,39846,2014-06-20,2,0,0,0,0.0,0.0,0.0,401.0,366.0,6
B-6520,2020,Porsche,Electrical,0,39846,2014-06-20,2,0,0,0,0.0,0.0,0.0,0.0,259.0,7
B-6521,2016,Porsche,Electrical,0,39846,2014-06-20,2,0,0,1,0.0,0.0,0.0,0.0,150.0,3
B-6521,2017,Porsche,Electrical,0,39846,2014-06-20,2,0,0,1,0.0,0.0,0.0,0.0,201.0,4
B-6521,2018,Porsche,Electrical,0,39846,2014-06-20,2,0,0,1,0.0,0.0,0.0,0.0,262.0,5
B-6521,2019,Porsche,Electrical,0,39846,2014-06-20,2,0,0,1,0.0,0.0,1.0,526.0,369.0,6
B-6521,2020,Porsche,Electrical,0,39846,2014-06-20,2,0,0,1,0.0,0.0,0.0,0.0,398.0,7
B-6522,2016,Porsche,Steering,0,18652,2013-08-15,1,0,1,1,0.0,59.0,0.0,0.0,793.0,4
B-6522,2017,Porsche,Steering,0,18652,2013-08-15,1,0,1,1,0.0,40.0,0.0,0.0,407.0,5
B-6522,2018,Porsche,Steering,0,18652,2013-08-15,1,0,1,1,0.0,96.0,0.0,0.0,801.0,6
B-6522,2019,Porsche,Steering,0,18652,2013-08-15,1,0,1,1,0.0,116.0,2.0,685.0,611.0,7
B-6522,2020,Porsche,Steering,0,18652,2013-08-15,1,0,1,1,0.0,110.0,8.0,0.0,592.0,8
B-6523,2016,Jaguar,Suspension,0,34983,2007-01-02,4,1,0,1,145.0,0.0,367.0,0.0,1067.0,10
B-6523,2017,Jaguar,Suspension,0,34983,2007-01-02,4,1,0,1,148.0,0.0,373.0,0.0,1235.0,11
B-6523,2018,Jaguar,Suspension,0,34983,2007-01-02,4,1,0,1,231.0,0.0,213.0,0.0,1497.0,12
B-6523,2019,Jaguar,Suspension,0,34983,2007-01-02,4,1,0,1,138.0,0.0,263.0,675.0,2420.0,13
B-6523,2020,Jaguar,Suspension,0,34983,2007-01-02,4,1,0,1,90.0,0.0,106.0,0.0,599.0,14
B-6524,2016,Jaguar,Engine,0,1671,1999-02-11,2,1,0,1,14.0,0.0,125.0,0.0,989.0,18
B-6524,2017,Jaguar,Engine,0,1671,1999-02-11,2,1,0,1,13.0,0.0,107.0,0.0,934.0,19
B-6524,2018,Jaguar,Engine,0,1671,1999-02-11,2,1,0,1,4.0,0.0,38.0,0.0,361.0,20
B-6524,2019,Jaguar,Engine,0,1671,1999-02-11,2,1,0,1,13.0,0.0,85.0,475.0,339.0,21
B-6524,2020,Jaguar,Engine,0,1671,1999-02-11,2,1,0,1,18.0,0.0,48.0,0.0,374.0,22
B-6525,2016,Porsche,Body,0,9069,2015-12-08,1,0,1,1,0.0,10.0,0.0,0.0,20.0,2
B-6525,2017,Porsche,Body,0,9069,2015-12-08,1,0,1,1,0.0,8.0,0.0,0.0,36.0,3
