VendorPartNo,Make,vehicleMaxQty,Category,IsDevelopment,Worldpac,PartsAuthority,SSF,WorldPac(2016),PartsAuthority(2016),SSF(2016),Total Units Sold(2016),WorldPac(2017),PartsAuthority(2017),SSF(2017),Total Units Sold(2017),WorldPac(2018),PartsAuthority(2018),SSF(2018),Total Units Sold(2018),WorldPac(2019),PartsAuthority(2019),SSF(2019),Total Units Sold(2019),WorldPac(2020),PartsAuthority(2020),SSF(2020),Total Units Sold(2020),UnitsSold360,VIO_US,VIO_CANADA,FirstSoldDate
3124-BM381R001-A018,BMW,1,Suspension,,No,Yes,No,0,4,0,20,0,8,0,16,0,6,0,18,0,3,0,7,0,7,0,13,15,46662,1863,08/13/08
34 35 2 227 385,BMW,1,Brakes,,No,No,No,0,0,0,143,0,0,0,173,0,0,0,113,0,0,0,117,0,0,0,84,114,27855,1595,08/12/08
272991,Volvo,2,Suspension,,No,Yes,No,230,25,0,388,138,20,0,239,103,7,0,191,83,5,0,141,0,9,0,41,52,15735,851,08/12/08
B-,Porsche,1,Suspension,,Yes,Yes,Yes,30,63,139,843,78,67,130,713,48,55,118,371,74,62,109,386,47,66,108,407,452,51361,2933,08/12/08
34 35 6 751 311,BMW,1,Brakes,,No,Yes,No,0,106,0,1194,0,66,0,1314,0,113,0,948,0,81,0,568,0,108,0,444,559,189997,17215,08/08/08
140 540 1217,Mercedes-Benz,8,Brakes,,No,Yes,No,0,276,0,6747,0,462,0,11106,0,545,0,11071,13,1018,0,9132,0,1102,0,2555,3172,608581,36455,08/08/08
B-6283,Saab,1,Cooling,,Yes,Yes,Yes,115,21,28,461,84,7,27,534,78,10,20,252,20,40,47,242,27,51,50,180,227,53690,2866,08/06/08
AS-B577-R,Volvo,1,Steering,,No,No,No,0,0,0,251,0,0,0,144,0,0,0,95,0,0,0,34,0,0,0,2,2,166214,18723,08/06/08
A76L04B-M,Volvo,2,Suspension,,No,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,114,0,8,0,27,36,43554,5863,08/05/08
21-6351-7030,Volvo,2,Steering,,No,Yes,No,0,40,0,549,0,13,0,349,0,11,0,125,2,18,0,95,0,13,0,35,47,150478,17836,07/30/08
210 545 0024,Mercedes-Benz,1,Electrical,,Yes,Yes,No,92,9,0,167,73,14,0,133,64,17,0,119,83,50,0,201,38,40,0,136,192,380243,21889,07/29/08
21-7351-8080,Volvo,1,Body,,No,Yes,No,0,164,0,683,0,119,0,746,0,238,0,1387,0,215,0,829,0,211,0,766,1202,572174,56603,07/25/08
21-7351-7480,Volvo,1,Body,,Yes,Yes,Yes,0,43,194,454,0,62,143,351,0,170,79,388,0,68,122,270,1,63,46,138,190,54811,4739,07/25/08
220 545 0024,Mercedes-Benz,1,Electrical,,Yes,Yes,No,568,54,0,889,495,52,0,1029,650,70,0,1270,624,122,0,1368,290,123,0,799,1122,859952,53868,07/23/08
,Triumph,1,Cooling,,No,No,No,0,0,0,70,0,0,0,63,0,0,0,85,0,0,0,57,0,0,0,64,81,2270,215,07/16/08
71-8097,MG,2,Body,,No,No,No,0,0,0,121,0,0,0,107,0,0,0,62,0,0,0,27,0,0,0,192,198,32218,1690,07/14/08
71-8098,MG,1,Body,,No,No,No,0,0,0,196,0,0,0,121,0,0,0,1156,3,0,0,1301,0,0,0,1008,1176,30234,1608,07/14/08
61 31 8 360 876,BMW,1,Electrical,,No,Yes,No,433,72,0,837,300,48,0,602,148,24,0,417,0,37,0,171,0,52,0,123,142,191625,10101,07/10/08
17 13 7 524 812,BMW,1,Electrical,,Yes,Yes,Yes,913,93,324,1950,780,141,256,1978,1002,289,260,2859,897,388,289,2748,809,503,228,2889,5164,2574982,252115,07/10/08
H13-4261,BMW,2,Suspension,,Yes,Yes,Yes,0,0,0,0,0,2,0,57,0,60,0,181,0,93,73,363,1,101,6,208,257,602064,48441,07/10/08
AS-C022,Mercedes-Benz,2,Suspension,,No,Yes,No,138,16,0,498,173,25,0,402,96,42,0,332,0,64,0,139,0,34,0,65,84,116038,8688,07/09/08
124 540 0244,Mercedes-Benz,1,Electrical,,Yes,Yes,No,178,28,0,344,197,13,0,343,138,30,0,276,46,65,0,182,49,37,0,153,178,133917,9432,07/08/08
B-5727,Volvo,1,Cooling,,Yes,Yes,No,48,48,16,141,40,14,14,94,56,32,0,105,14,18,0,44,17,23,0,55,63,26878,1421,07/03/08
21-6352-8560,Volvo,2,Suspension,,No,Yes,No,0,66,0,341,0,27,0,229,0,28,0,191,0,42,0,198,0,44,0,101,153,150479,17872,07/02/08
31 12 2 229 624 B,,0,,,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,1,1,0,0,07/02/08
31 12 2 229 623 B,,0,,,No,No,No,0,0,0,2,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,07/02/08
B-5609,Volvo,1,Fuel,,Yes,Yes,Yes,212,47,18,372,173,24,14,253,136,25,15,225,72,27,18,137,60,20,13,98,123,115040,13988,07/02/08
B-5566,Volvo,1,Fuel,,No,Yes,No,80,50,0,162,72,9,0,110,0,10,0,31,0,4,0,17,0,5,0,5,6,49424,6735,07/02/08
11 81 2 228 298,BMW,2,Engine,,Yes,Yes,No,0,59,0,312,0,19,0,332,0,18,0,256,0,36,0,336,2,54,0,317,391,194450,17623,07/02/08
71-0300,Mercedes-Benz,1,Cooling,,No,No,No,73,3,0,80,56,3,0,83,0,0,0,13,0,0,0,8,0,0,0,5,4,18012,1715,06/26/08
B-5730,Volvo,1,Cooling,,Yes,Yes,Yes,32,45,0,99,34,31,0,79,22,8,5,46,11,16,11,50,4,6,8,21,29,5023,569,06/26/08
21-6351-9061-R,Volvo,1,Steering,,No,Yes,No,0,16,0,31,0,24,0,54,0,38,0,167,0,62,0,159,0,27,0,87,119,206504,17881,06/24/08
B-5564,BMW,1,Fuel,,Yes,Yes,No,0,271,0,541,0,180,0,392,0,98,0,291,1,148,0,253,2,184,0,288,332,45312,3702,06/24/08
21-6351-9061-L,Volvo,1,Steering,,No,Yes,No,0,14,0,34,0,19,0,59,0,37,0,150,0,53,0,136,0,21,0,71,100,206504,17881,06/24/08
B-5603,MG,1,Body,,No,No,No,0,0,0,142,0,0,0,100,0,0,0,163,0,0,0,36,0,0,0,24,24,30234,1608,06/20/08
B-,MG,1,Body,,No,No,No,0,0,0,158,0,0,0,168,0,0,0,152,0,0,0,166,0,0,0,190,220,41714,1921,06/20/08
71-0308,Saab,1,Cooling,,Yes,Yes,No,13,28,0,86,4,15,0,72,8,12,0,69,3,14,0,37,3,6,0,25,26,6129,106,06/20/08
71-0285,Jaguar,1,Cooling,,No,Yes,No,0,0,2,6,0,41,0,76,0,0,8,41,0,0,2,29,0,1,0,4,8,7186,295,06/17/08
202 730 1346 NM,Mercedes-Benz,1,Body,,Yes,Yes,No,0,4,0,10,0,0,0,2,0,8,0,8,2,0,0,3,0,1,0,2,2,27601,2728,06/16/08
UMH01-84132,Mercedes-Benz,1,Body,,No,No,No,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,69440,6051,06/13/08
B-5223,Porsche,1,Body,,No,Yes,Yes,26,29,71,368,10,5,22,306,0,6,56,286,0,17,15,291,0,16,38,217,233,12954,484,06/12/08
B-5222,Porsche,1,Body,,No,Yes,Yes,9,25,63,312,0,17,19,352,0,1,55,235,0,22,25,378,0,10,33,158,181,36094,2153,06/12/08
B-5607,Volvo,1,Fuel,,Yes,Yes,No,105,43,0,169,56,2,0,69,42,6,0,69,25,8,0,36,8,3,0,13,12,44530,5594,06/12/08
210 730 1646,Mercedes-Benz,1,Body,,Yes,Yes,Yes,0,66,0,365,0,29,0,230,0,58,26,197,0,47,71,190,2,79,101,243,298,158741,7350,06/11/08
UMG01-84534,Mercedes-Benz,1,Body,,Yes,Yes,Yes,0,41,52,139,0,35,27,87,0,10,3,25,0,30,9,48,1,18,8,35,44,37234,2017,06/10/08
UBA03-84132,BMW,1,Body,,Yes,Yes,No,0,56,0,100,0,26,0,45,0,34,0,50,0,30,0,45,1,23,0,54,65,60946,5527,06/09/08
UBE03-84538,BMW,1,Body,,Yes,Yes,Yes,0,45,39,121,0,52,27,121,0,40,19,95,0,35,9,51,1,15,8,31,43,44891,1744,06/09/08
UBA04-84531,BMW,1,Body,,Yes,Yes,Yes,1716,162,316,3046,1136,219,245,2389,1207,217,178,2087,0,1,0,1,454,140,102,931,882,290510,22534,06/09/08
UBK01-84531,BMW,1,Body,,Yes,Yes,Yes,902,114,102,1233,925,127,149,1381,292,126,118,693,1,73,101,255,5,60,94,216,256,140434,14432,06/09/08
UBE03-84537,BMW,1,Body,,No,Yes,Yes,0,54,34,128,0,50,29,103,0,12,18,46,0,20,12,36,0,11,9,24,36,44891,1744,06/09/08
UBK01-84532,BMW,1,Body,,Yes,Yes,Yes,681,97,55,901,812,134,127,1268,298,87,106,644,1,64,80,233,1,46,78,173,211,140434,14432,06/09/08
UMA02-84544,Mercedes-Benz,1,Body,,Yes,Yes,No,0,0,0,3,0,38,0,63,24,23,0,68,102,54,0,173,4,42,0,76,86,50577,3380,06/09/08
UBK01-84533,BMW,1,Body,,Yes,Yes,Yes,0,77,100,295,0,55,114,281,0,52,73,180,2,66,50,161,2,19,71,123,165,140434,14432,06/09/08
UBA04-84533,BMW,1,Body,,Yes,Yes,Yes,0,85,0,340,0,75,0,303,0,75,65,332,0,100,34,270,1,62,35,212,267,290510,22534,06/09/08
UBE04-84531,BMW,1,Body,,Yes,Yes,Yes,0,80,0,184,0,187,0,341,0,119,56,289,1,100,60,271,1,61,57,188,261,84323,3727,06/09/08
UBE04-84532,BMW,1,Body,,No,Yes,Yes,0,36,0,54,0,63,0,89,0,8,21,70,0,13,15,45,0,15,8,33,35,84323,3727,06/09/08
UBC04-84534,BMW,1,Body,,Yes,Yes,Yes,0,40,51,180,0,50,51,217,106,50,38,292,22,94,37,234,54,54,23,192,239,111545,6315,06/06/08
UBC04-84133,BMW,1,Body,,Yes,Yes,No,0,154,0,206,0,68,0,107,0,76,0,112,3,80,0,98,4,44,0,65,68,43488,2985,06/06/08
UBC04-84533,BMW,1,Body,,Yes,Yes,Yes,0,51,39,165,0,35,29,146,138,47,40,285,1,76,37,169,9,47,30,154,192,111545,6315,06/06/08
UBA04-84534,BMW,1,Body,,Yes,Yes,Yes,0,109,0,458,0,114,0,443,0,60,62,420,0,125,48,327,4,78,65,263,316,290510,22534,06/06/08
210 730 1546,Mercedes-Benz,1,Body,,Yes,Yes,Yes,0,63,0,338,0,50,0,275,0,74,38,276,1,30,93,212,1,122,109,291,356,158741,7350,06/06/08
71-0123,Porsche,1,Cooling,,Yes,No,No,20,0,0,35,11,0,0,30,7,0,0,26,9,0,0,39,5,0,0,36,35,28157,2972,06/05/08
UBA03-84131,BMW,1,Body,,No,Yes,No,0,97,0,182,0,83,0,137,0,40,0,76,1,96,0,108,0,44,0,88,109,56775,4916,06/05/08
UBC04-84134,BMW,1,Body,,Yes,Yes,No,0,89,0,151,0,43,0,93,0,90,0,113,4,102,0,119,5,50,0,70,73,45628,3203,06/05/08
71-0262,Jaguar,1,Cooling,,No,Yes,No,0,22,0,94,0,24,0,80,148,19,0,217,54,45,0,144,0,25,0,51,65,78393,4925,06/03/08
6842428,Volvo,1,Cooling,,Yes,Yes,Yes,270,10,20,425,177,1,28,289,213,3,33,304,170,9,13,223,56,12,31,114,195,50880,7557,06/03/08
21-1355-4011-CL,Volvo,1,Electrical,,No,Yes,No,62,7,4,89,34,9,2,56,43,4,0,55,0,11,0,20,0,6,0,16,22,46817,5872,06/02/08
UMA02-84131,Mercedes-Benz,1,Body,,Yes,Yes,No,155,8,0,201,132,9,0,175,80,15,0,110,109,4,0,128,35,7,0,47,62,47120,3231,06/02/08
RM-BZ45C (USA),Mercedes-Benz,1,Accessories,,No,No,No,0,0,0,6,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,3,3,50984,4241,05/30/08
71-0222,Jaguar,1,Cooling,,Yes,Yes,No,0,30,0,65,29,17,0,84,68,34,0,158,7,25,0,73,17,14,0,51,79,3864,373,05/21/08
71-0231,Jaguar,1,Cooling,,Yes,Yes,Yes,0,3,14,51,0,5,20,65,0,9,14,80,2,24,21,65,0,32,7,50,76,58167,3600,05/21/08
B-5514,BMW,1,Engine,,Yes,Yes,Yes,620,70,55,1101,568,177,41,1123,501,181,81,1142,339,239,44,837,248,122,51,691,871,121339,9009,05/21/08
272337,Volvo,1,Suspension,,No,Yes,Yes,0,41,4,166,0,15,4,84,0,11,8,45,0,7,12,45,0,2,0,15,29,100342,12643,05/20/08
AS-B083,Volvo,2,Steering,,No,Yes,No,168,12,0,229,0,6,0,49,0,2,0,48,0,6,0,20,0,9,0,22,34,10799,31,05/16/08
B-5575,MG,1,Brakes,,Yes,Yes,No,0,0,0,205,0,0,0,194,0,0,0,287,4,1,0,248,5,9,0,141,160,20419,974,05/16/08
B-5378,Jaguar,1,Transmission,,Yes,Yes,No,77,18,0,141,28,14,0,101,46,10,0,92,30,32,0,90,27,14,0,60,86,102331,4649,05/15/08
11-1352-9470A,Volvo,2,Electrical,,Yes,Yes,No,0,6,0,72,0,0,0,78,0,5,0,67,2,5,0,99,1,9,0,42,82,152765,18144,05/14/08
71-0212,Land Rover,1,Cooling,,Yes,No,Yes,21,0,0,38,9,0,0,18,19,0,0,32,8,0,0,20,6,0,3,17,20,13502,608,05/14/08
B-5576,MG,1,Brakes,,Yes,Yes,No,0,0,0,63,0,0,0,127,0,0,0,129,12,0,0,96,10,4,0,103,118,9815,634,05/13/08
21-6352-0002,Volvo,1,Suspension,,Yes,Yes,No,202,88,0,435,154,79,0,328,195,39,0,315,60,95,0,227,56,76,0,193,241,36762,3647,05/13/08
B-5575A,MG,1,Brakes,,No,No,No,0,0,0,146,0,0,0,165,0,0,0,56,0,0,0,148,0,0,0,56,69,20419,974,05/13/08
271902,Volvo,1,Suspension,,No,Yes,Yes,0,77,60,547,0,103,46,361,0,63,52,292,0,53,20,183,0,35,21,198,260,133174,16813,05/09/08
271901,Volvo,1,Suspension,,No,Yes,Yes,0,94,50,553,0,85,48,336,0,91,19,275,0,45,30,156,0,38,18,159,208,133174,16813,05/09/08
21-8351-4062,Volvo,2,Suspension,,No,No,No,0,10,0,11,0,0,0,3,0,0,0,4,0,0,0,5,0,0,0,0,0,46817,5872,05/06/08
11-1351-8010G-L,Volvo,1,Electrical,,No,No,Yes,5,0,12,46,9,1,9,31,7,0,3,22,5,0,7,23,0,0,0,9,10,41322,2787,05/02/08
11-1352-4070A,Volvo,2,Electrical,,No,Yes,No,31,4,0,92,18,0,0,62,0,4,0,48,0,12,0,70,0,19,0,41,47,152765,18144,04/30/08
21-1355-4011-CR,Volvo,1,Electrical,,No,Yes,Yes,56,14,5,96,31,7,2,47,38,8,1,60,0,10,2,20,0,4,5,13,16,50995,5334,04/30/08
71-0258,Jaguar,1,Cooling,,No,No,No,0,2,4,16,0,4,2,50,0,0,2,16,0,0,0,24,0,0,0,15,15,7535,474,04/23/08
71-0239,Jaguar,1,Cooling,,No,No,Yes,0,0,8,35,0,0,10,39,0,0,3,19,1,0,4,59,0,0,3,34,44,19281,960,04/23/08
11-1352-8060U-YL,Volvo,1,Electrical,,Yes,Yes,Yes,83,34,21,198,58,17,37,153,54,39,50,185,33,41,31,134,28,32,38,114,144,69386,4114,04/21/08
11-1355-7011G-L,Volvo,1,Electrical,,No,Yes,Yes,16,9,18,92,18,14,35,126,18,19,7,69,4,10,34,70,0,6,15,30,55,82886,9735,04/18/08
11-1352-8060U-YR,Volvo,1,Electrical,,Yes,Yes,Yes,97,30,25,213,62,37,25,175,63,22,32,159,59,60,36,183,40,39,47,151,206,69386,4114,04/18/08
274523,Volvo,2,Suspension,,No,Yes,No,0,80,0,631,0,39,0,515,0,42,0,474,0,65,0,450,0,77,0,245,331,206504,17881,04/18/08
11-1355-6010G-L,Volvo,1,Electrical,,No,Yes,Yes,6,34,15,102,6,73,23,131,10,50,2,85,6,60,7,94,0,57,0,66,79,71620,8306,04/18/08
B-8009,Chevrolet,1,Drivetrain & Hub,Yes,No,Yes,No,0,0,0,0,0,0,0,0,320,94,0,740,207,339,0,1411,0,329,0,956,1130,430880,39057,04/18/08
11-1351-8070A-L,Volvo,1,Electrical,,Yes,Yes,Yes,0,12,168,273,0,20,3,218,0,46,59,274,0,75,42,322,2,133,52,330,361,378257,36252,04/18/08
11-1351-8070A-R,Volvo,1,Electrical,,Yes,Yes,Yes,0,15,57,232,0,16,11,193,0,53,17,277,0,102,43,329,2,108,62,270,353,378257,36252,04/18/08
11-1355-6010G-R,Volvo,1,Electrical,,No,Yes,No,10,67,18,155,0,59,45,118,2,25,31,74,4,84,0,95,0,44,0,51,74,71620,8306,04/18/08
11-1355-7011G-R,Volvo,1,Electrical,,Yes,Yes,Yes,14,14,9,89,16,12,26,88,19,13,15,93,6,11,15,47,1,14,18,51,63,82886,9735,04/18/08
904904,Volvo,2,Suspension,,No,Yes,No,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,24,0,8,0,25,25,150479,17872,04/18/08
71-0115,Porsche,1,Cooling,,Yes,No,Yes,0,0,2,12,0,0,15,33,0,0,3,14,15,0,6,42,4,0,3,29,38,28157,2972,04/17/08
A000 460 0183,Mercedes-Benz,1,Steering,,No,Yes,No,206,145,0,684,0,113,0,904,0,67,0,1210,0,84,0,983,0,150,0,743,860,779181,49355,04/15/08
34 35 6 755 267,BMW,1,Brakes,,No,Yes,No,0,63,0,585,0,39,0,386,0,49,0,317,0,24,0,184,0,29,0,101,118,84323,3727,04/07/08
34 35 6 755 266,BMW,1,Brakes,,No,Yes,No,0,72,0,557,0,49,0,353,0,45,0,356,0,18,0,142,0,52,0,122,138,84323,3727,04/07/08
B-5567,Mercedes-Benz,1,Electrical,,Yes,Yes,Yes,68,21,26,144,20,19,32,97,37,20,22,89,44,36,30,122,8,13,16,52,77,37288,2879,04/04/08
B-5568,Mercedes-Benz,1,Electrical,,Yes,Yes,Yes,222,172,94,636,181,162,81,599,122,89,113,523,127,142,72,527,72,103,53,357,441,25598,2173,04/04/08
71-0289,Saab,1,Cooling,,Yes,Yes,Yes,22,5,10,228,36,3,11,221,12,3,7,188,34,10,6,184,40,18,24,163,214,14918,691,04/03/08
62610,Jaguar,1,Climate Control,,No,Yes,Yes,127,26,9,173,48,10,11,95,76,9,2,114,40,2,0,55,0,1,1,2,3,31018,2013,04/03/08
34 35 1 163 066,BMW,1,Brakes,,No,Yes,No,0,101,0,638,0,59,0,511,0,47,0,263,0,39,0,235,0,50,0,154,166,144237,8657,04/01/08
B-5544,Jaguar,8,Engine,,Yes,Yes,No,0,1446,0,2816,0,1017,0,2359,0,680,0,1554,0,260,0,938,16,408,0,997,1440,61841,3573,03/26/08
,Jaguar,1,Cooling,,Yes,No,No,0,0,0,57,0,0,0,83,0,0,0,71,2,0,0,104,0,0,0,67,70,1219,29,03/17/08
,MG,1,Cooling,,No,No,No,0,0,0,24,0,0,0,17,0,0,0,35,0,0,0,41,0,0,0,43,45,1782,79,03/17/08
03644608,Volvo,1,Electrical,,No,Yes,No,0,0,0,0,0,0,0,0,0,8,0,76,0,137,0,626,0,71,0,334,465,174884,19163,03/14/08
71-0293,Volvo,1,Engine,,Yes,Yes,Yes,76,17,7,158,46,21,25,142,40,18,11,129,9,15,9,88,20,11,7,68,92,17825,1076,03/13/08
71-0291,Volvo,1,Engine,,Yes,Yes,Yes,78,30,13,178,50,29,8,136,41,16,9,139,8,10,10,84,18,17,12,80,102,17825,1076,03/13/08
71-0178,Land Rover,1,Fuel,,Yes,Yes,No,0,11,0,82,0,16,0,86,0,6,0,63,4,10,0,103,1,18,0,57,95,10225,366,03/12/08
B-5560,Volvo,1,Climate Control,,No,Yes,No,0,10,0,31,0,11,0,25,0,2,0,16,0,0,0,8,0,3,0,3,3,267986,27423,03/12/08
34 35 1 181 344,BMW,1,Brakes,,No,No,No,0,0,0,373,0,0,0,480,0,0,0,347,0,0,0,238,0,0,0,222,267,121506,10847,03/06/08
34 35 1 181 338,BMW,1,Brakes,,No,Yes,No,0,54,0,647,0,34,0,473,0,50,0,271,1,54,0,278,0,54,0,227,265,183238,15575,03/06/08
11 52 1 271 846,BMW,1,Cooling,,No,Yes,No,0,76,0,151,0,71,0,150,0,69,0,164,0,87,0,145,0,43,0,85,104,31169,2065,03/04/08
112 200 0123,Mercedes-Benz,1,Cooling,,No,Yes,No,0,30,0,66,0,58,0,105,0,26,0,68,0,45,0,71,0,21,0,53,61,246059,15453,03/04/08
BM-B143,BMW,1,Cooling,,No,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,8,0,38,37,61909,4889,03/04/08
17 11 1 436 381,BMW,1,Cooling,,No,Yes,No,382,79,109,796,15,50,76,339,0,33,10,243,0,66,0,219,0,35,0,135,180,108766,4895,02/29/08
17 11 1 712 686,BMW,1,Cooling,,Yes,Yes,Yes,121,23,61,281,72,30,56,243,85,27,64,329,18,33,59,164,31,27,78,211,256,14261,527,02/28/08
705-COLOR-specify,,0,,,No,No,No,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/22/08
YH-VO106-2,Volvo,1,Cooling,,No,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,81,0,60,0,118,181,814575,87350,02/19/08
103 200 0623,Mercedes-Benz,1,Cooling,,No,Yes,No,0,0,0,17,0,0,0,17,0,0,0,27,0,2,0,22,0,2,0,12,13,39825,2288,02/13/08
71-0220,Jaguar,1,Cooling,,Yes,No,Yes,23,0,8,62,20,0,12,68,7,0,18,76,13,0,17,52,5,0,0,27,49,25577,1472,02/12/08
71-0279,Jaguar,1,Cooling,,Yes,Yes,Yes,30,6,3,55,35,4,5,81,4,5,2,31,37,10,0,68,0,21,1,31,58,30570,1430,02/12/08
B-5582,,0,,,No,No,No,0,0,0,23,0,0,0,33,0,0,0,32,0,0,0,25,0,0,0,2,6,0,0,02/08/08
B-5583,,0,,,No,No,No,0,0,0,42,0,0,0,48,0,0,0,31,0,0,0,21,0,0,0,23,23,0,0,02/08/08
B-5332,Volvo,1,Electrical,,No,No,No,14,0,0,21,13,0,0,23,3,0,0,4,4,0,0,6,0,0,0,4,4,57142,6373,02/07/08
ME-F136,Freightliner,1,Cooling,,No,No,No,0,0,0,83,0,0,0,101,0,0,0,75,0,0,0,84,0,0,0,49,66,64026,4397,02/01/08
B-5536,Mercedes-Benz,1,Electrical,,Yes,Yes,Yes,189,74,264,709,126,143,243,649,111,149,238,663,93,267,99,594,15,301,90,531,617,31269,1844,01/30/08
B-5537,Mercedes-Benz,1,Electrical,,Yes,Yes,Yes,205,65,248,715,109,161,248,654,92,132,224,612,111,290,123,661,16,269,83,491,600,31269,1844,01/30/08
03645832,,0,,,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/29/08
B-5539,Mercedes-Benz,1,Electrical,,Yes,Yes,Yes,147,106,243,682,88,110,140,549,36,137,138,510,65,180,57,489,37,179,44,407,498,36030,2569,01/28/08
71-0290,Saab,1,Steering,,Yes,Yes,Yes,92,22,28,306,65,11,24,176,61,46,27,185,68,28,61,185,37,44,34,162,195,7428,325,01/28/08
B-5538,Mercedes-Benz,1,Electrical,,Yes,Yes,Yes,128,61,273,633,69,121,142,550,51,140,118,515,73,202,70,534,39,192,39,417,531,35445,2495,01/28/08
BM-B112,BMW,1,Cooling,,No,Yes,No,0,137,0,248,0,87,0,172,0,90,0,175,5,124,0,208,0,86,0,167,197,81547,7630,01/25/08
71-0243,Jaguar,1,Cooling,,Yes,Yes,Yes,0,0,32,74,0,47,73,211,0,60,41,197,475,68,29,649,59,58,29,198,303,80322,4071,01/23/08
H12-2621,Mercedes-Benz,1,Suspension,,No,Yes,No,0,8,0,48,0,21,0,67,0,49,0,98,1,86,0,161,0,48,0,99,142,163845,13410,01/22/08
H12-2628,Mercedes-Benz,1,Suspension,,Yes,Yes,No,0,10,0,52,0,28,0,76,0,26,0,114,1,12,0,54,1,10,0,51,112,120821,5505,01/22/08
H12-2622,Mercedes-Benz,1,Suspension,,No,Yes,No,0,13,0,50,0,30,0,78,0,61,0,118,1,66,0,133,0,44,0,91,126,163845,13410,01/22/08
H12-2629,Mercedes-Benz,1,Suspension,,Yes,Yes,No,0,13,0,48,0,25,0,61,0,16,0,103,1,13,0,65,1,11,0,57,115,120821,5505,01/22/08
994020,BMW,2,Suspension,,No,No,No,0,0,0,108,0,0,0,107,0,0,0,119,0,0,0,59,0,0,0,53,69,140434,14432,01/22/08
B-6493,BMW,1,Cooling,,Yes,Yes,Yes,4984,3594,0,13158,2523,2401,0,12033,3035,2503,65,11737,2211,1518,310,8529,1415,927,201,5588,6993,854429,68840,01/21/08
BM-B97,BMW,1,Cooling,,No,Yes,No,0,0,0,0,0,79,0,203,0,376,0,771,1,206,0,495,0,124,0,358,459,89799,6023,01/21/08
K80451,BMW,1,Suspension,,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,140434,14432,01/18/08
71-0268,Jaguar,1,Cooling,,Yes,Yes,Yes,205,19,10,300,104,49,17,220,84,14,8,158,72,11,5,129,31,14,4,67,95,19199,1259,01/18/08
B-5569,Mercedes-Benz,1,Transmission,,Yes,Yes,Yes,3039,896,479,5311,1865,680,411,3823,2351,1341,511,5181,1814,1205,313,3986,745,789,320,2425,3007,1169414,74212,01/16/08
1UL001-70513,Volvo,1,Electrical,,No,Yes,No,57,0,0,123,49,0,0,98,0,0,0,55,0,0,0,45,0,7,0,35,38,12009,604,01/14/08
1UL001-70514,Volvo,1,Electrical,,No,Yes,No,76,4,0,157,44,4,0,108,0,9,0,67,0,16,0,67,0,13,0,49,52,12009,604,01/14/08
71-0247,Jaguar,1,Cooling,,Yes,No,Yes,0,0,9,20,0,0,2,16,0,1,0,14,0,0,1,11,1,0,3,17,18,13249,875,01/09/08
EG60065,BMW,2,Engine,,No,Yes,Yes,0,83,600,1584,0,28,286,1480,0,68,106,1460,0,214,153,1129,0,249,164,932,1182,1002873,77016,01/04/08
71-0276,Jaguar,1,Cooling,,Yes,No,Yes,0,0,12,15,38,0,0,54,18,0,0,29,18,0,10,39,18,0,2,30,44,6530,512,01/03/08
71-0266,Jaguar,1,Cooling,,Yes,No,No,0,0,0,4,0,0,0,52,0,0,0,14,286,0,0,308,154,0,0,215,367,29860,2024,01/03/08
33 31 1 092 517,BMW,2,Suspension,,No,No,No,0,0,0,15,0,0,0,58,0,0,0,53,0,0,0,47,0,0,0,49,51,597724,56547,01/03/08
71-0280,Jaguar,1,Cooling,,Yes,Yes,Yes,32,5,5,54,10,0,4,31,0,0,0,29,10,4,3,24,5,9,6,31,31,21643,1249,01/03/08
H13-2649,BMW,1,Suspension,,No,Yes,No,0,39,0,77,0,77,0,155,0,92,0,161,0,115,0,181,0,72,0,116,197,118957,5414,01/03/08
H13-2648,BMW,1,Suspension,,No,Yes,No,0,29,0,76,0,77,0,158,0,72,0,137,0,112,0,176,0,86,0,130,203,118957,5414,01/03/08
B-5534 DARK GREY,Land Rover,1,Electrical,,No,No,No,0,0,0,22,0,0,0,25,0,0,0,53,3,0,0,73,0,0,0,32,40,85791,8231,01/02/08
B-5534 CLEAR,Land Rover,1,Electrical,,Yes,No,No,0,0,0,12,0,0,0,10,0,0,0,20,46,0,0,62,4,0,0,20,24,85791,8231,01/02/08
RLS3096R,BMW,1,Steering,,No,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,80,0,89,0,145,274,221031,18009,12/21/07
