FILENAME,SUBTITLE,CONTENT,FORM,TABLE,REP_HEADER_FOOTER,HEADER_FOOTER,TITLE,QUESTIONNAIRE,OTHER
D:/PareIT/Combined\03. Comprehensive Medical Group (5_29_18-4_29_19).pdf\6-9,7,12,7,7,,1,18,,1
"D:/PareIT/Combined\03. Florencio Pengilinan, M.D.pdf\3-5",,6,9,2,8,7,8,,7
D:/PareIT/Combined\030117 MRI - Lumbar Spine.pdf\1-3,,10,3,,6,11,5,,1
D:/PareIT/Combined\04 Hector Delgado DOS 07-15-2019.pdf\1-10,,11,8,,2,4,10,,1
D:/PareIT/Combined\04 R Pacific Amb Sx Ctr 17-2-6 to 17-10-13 .pdf\7-8,8,14,3,,2,3,6,,2
D:/PareIT/Combined\04 R Vanguard PM (12-11-18).pdf\1-4,6,20,6,,3,5,11,,2
D:/PareIT/Combined\04 R Vanguard PM (5-10-17 to 12-11-18).pdf\21-24,17,25,9,,4,5,11,,2
D:/PareIT/Combined\04 R Vanguard PM (5-10-17 to 12-11-18).pdf\9-12,19,29,9,,8,5,14,,3
D:/PareIT/Combined\04-06-17 Visit.pdf\1-2,11,9,6,,2,2,4,,1
D:/PareIT/Combined\04-07-17 Mobin Neurosurgical Follow-Up.pdf\1-3,,13,2,,5,3,6,,1
D:/PareIT/Combined\04-14-16 CT Cervical Spine w-contrast.pdf\1-2,,13,3,1,2,4,7,,1
D:/PareIT/Combined\04-14-17 Followup.pdf\1-3,5,18,2,,2,3,10,,1
D:/PareIT/Combined\04-16-19 Initial Neuro Eval.pdf\1-19,71,124,16,5,19,22,38,1,6
D:/PareIT/Combined\04-18-17 Dr Kim-Rheumatology& Arthritis Ctr.pdf\7-8,,14,6,,4,5,10,,1
D:/PareIT/Combined\04-18-19 Michael Price.pdf\1-4,11,28,3,,3,4,14,,1
D:/PareIT/Combined\04-20-17 Visit.pdf\1-2,13,14,4,,2,3,4,,1
D:/PareIT/Combined\04-21-16 MRI Cervical Spine WO Contrast.pdf\1-2,,12,8,,2,5,11,,2
D:/PareIT/Combined\04-26-19 Initial Examination.pdf\1-3,31,23,12,8,2,1,6,,2
D:/PareIT/Combined\04-26-19 Initial Examination.pdf\5-8,,18,6,,,5,6,1,24
D:/PareIT/Combined\04-27-15 Dr. K report.pdf\1-7,19,26,6,4,6,7,10,,1
D:/PareIT/Combined\04-28-17 Followup (2).pdf\1-3,5,18,2,,2,3,8,,1
D:/PareIT/Combined\04. 06-01-20 thru 07-15-20.pdf\3-5,2,22,6,,6,6,14,,1
D:/PareIT/Combined\04. Accelerated Urgent Care (2).pdf\1-3,30,35,10,,3,6,14,,1
D:/PareIT/Combined\04. Expert MRI 2.pdf\1-2,25,32,7,,2,6,6,,2
D:/PareIT/Combined\04. Expert MRI 2.pdf\3-5,7,18,7,,5,7,6,,3
D:/PareIT/Combined\04. SCOI Records.pdf\1-5,12,32,6,6,9,11,14,,3
D:/PareIT/Combined\04. SCOI Records.pdf\14-16,11,30,3,,5,5,13,,
D:/PareIT/Combined\046 - Medical Records_Smith_Deanna_Long Beach Memorial Medical Center.pdf\27-33,,1,,22,14,7,29,,
D:/PareIT/Combined\046 - Medical Records_Smith_Deanna_Long Beach Memorial Medical Center.pdf\35-37,8,14,4,1,8,5,6,,1
D:/PareIT/Combined\05 R Paul Chiu EPI PHYS (5-31-17 to 10-17-17)).pdf\1-2,5,13,2,,2,3,7,,1
D:/PareIT/Combined\05 R Paul Chiu EPI PHYS (5-31-17 to 10-17-17)).pdf\3-4,5,13,2,,2,3,7,,1
D:/PareIT/Combined\05 R Western Imaging (12-1-16 to 6-5-17).pdf\3-4,6,14,3,,4,2,6,,1
D:/PareIT/Combined\05-02-17 Initial Visit -Cervical Surgery Evaluation.pdf\1-3,,22,6,,6,3,21,,1
D:/PareIT/Combined\05-02-18 Follow up -Left Shoulder Pain.pdf\1-3,6,14,2,,3,4,5,,3
D:/PareIT/Combined\05-03-19 Neuro-Optometric Rehab Report.pdf\1-4,11,24,1,1,3,5,7,,2
D:/PareIT/Combined\05-04-19 Stockdale Radiology - MRI Left Knee.pdf\1-3,,13,3,,6,,10,,1
"D:/PareIT/Combined\05-10-19 Brown, Dustin Original Depo Transcript FULL.pdf\195-198",,11,7,,8,,4,,
"D:/PareIT/Combined\05-10-19 Brown, Samantha Original Depo Transcript.pdf\169-174",32,39,19,1,17,7,4,,
"D:/PareIT/Combined\05-10-19 Brown, Samantha Original Depo Transcript.pdf\185-188",9,28,7,2,8,4,13,,
D:/PareIT/Combined\05-18-18 Followup.pdf\1-3,5,17,3,,2,3,8,,1
"D:/PareIT/Combined\05-21-15 Reports from Memorial Care-SAILOR, DEBORAH.pdf\37-41",4,2,16,2,10,5,15,,1
D:/PareIT/Combined\05-26-20 Intial Conf. Sum. ADDENDUM.pdf\1-12,73,62,2,12,11,13,6,,3
D:/PareIT/Combined\05-30-19 MRI Cervical spine.pdf\1-4,2,11,6,,7,5,5,,2
D:/PareIT/Combined\05. Core Chiropractic & Wellness (2).pdf\1-66,109,404,103,7,66,70,288,,28
D:/PareIT/Combined\05. Core Chiropractic & Wellness.pdf\1-66,180,313,135,7,66,66,183,,30
D:/PareIT/Combined\05. Expert MRI (Cervical Spine).pdf\1-3,7,17,4,,5,4,7,,5
D:/PareIT/Combined\05. Glinn & Giordano 2.pdf\1-2,10,14,12,3,,3,5,,1
D:/PareIT/Combined\05. Glinn & Giordano 2.pdf\15-17,2,17,8,,,1,6,,2
D:/PareIT/Combined\05. Glinn & Giordano 2.pdf\27-28,3,8,8,,2,3,7,,2
D:/PareIT/Combined\05. Glinn & Giordano 2.pdf\31-33,3,19,7,,,1,6,,2
D:/PareIT/Combined\05. Glinn & Giordano 2.pdf\44-46,4,15,5,,,1,7,,2
D:/PareIT/Combined\05. Glinn & Giordano 2.pdf\47-49,4,15,5,,,1,7,1,2
D:/PareIT/Combined\05. Glinn & Giordano 2.pdf\53-55,6,15,7,,,2,7,,2
D:/PareIT/Combined\05. Glinn & Giordano 2.pdf\59-61,6,15,7,,,2,7,,2
D:/PareIT/Combined\05. Glinn & Giordano 2.pdf\65-67,28,37,6,9,2,4,8,,2
D:/PareIT/Combined\05. Glinn & Giordano 2.pdf\9-11,11,23,7,,,,7,2,2
D:/PareIT/Combined\05. Glinn & Giordano.pdf\12-14,2,14,9,,,1,8,,3
D:/PareIT/Combined\05. Glinn & Giordano.pdf\27-28,3,8,8,,2,3,7,,2
D:/PareIT/Combined\05. Glinn & Giordano.pdf\3-5,2,14,9,,,3,9,,3
D:/PareIT/Combined\05. Glinn & Giordano.pdf\34-36,2,14,7,,,2,7,,3
D:/PareIT/Combined\05. Glinn & Giordano.pdf\40-43,2,23,12,,2,1,9,,3
D:/PareIT/Combined\05. Glinn & Giordano.pdf\53-55,4,19,9,,,1,9,,2
D:/PareIT/Combined\05. Glinn & Giordano.pdf\59-61,17,29,10,,,1,9,,2
D:/PareIT/Combined\05. Glinn & Giordano.pdf\68-69,18,18,4,8,,4,3,,2
D:/PareIT/Combined\05. Glinn & Giordano.pdf\74-75,18,14,7,3,,4,5,,1
D:/PareIT/Combined\05. Glinn & Giordano.pdf\9-11,3,15,9,,,1,7,,3
D:/PareIT/Combined\05. Realign Fitness Records.pdf\10-11,17,23,6,1,4,6,8,,2
D:/PareIT/Combined\05. Realign Fitness Records.pdf\16-19,32,38,10,6,11,9,8,,2
D:/PareIT/Combined\05. Realign Fitness Records.pdf\20-21,16,24,6,1,4,6,8,,2
D:/PareIT/Combined\05. Realign Fitness Records.pdf\22-25,30,36,10,6,11,9,8,,2
D:/PareIT/Combined\05. Realign Fitness Records.pdf\28-29,18,25,6,1,4,6,8,,2
D:/PareIT/Combined\05. Realign Fitness Records.pdf\3-4,22,24,6,1,4,6,7,,2
D:/PareIT/Combined\05. Realign Fitness Records.pdf\5-5,13,17,5,1,,4,6,,1
D:/PareIT/Combined\05. Realign Fitness Records.pdf\6-7,13,20,7,1,4,6,8,,2
D:/PareIT/Combined\05.03.2019 Report (2).pdf\1-5,28,37,2,4,14,9,12,,
D:/PareIT/Combined\051217 MRI C-Spine.pdf\1-3,,8,4,,7,9,6,,1
D:/PareIT/Combined\051917 Neuro Report.pdf\1-7,39,53,9,7,13,7,24,,1
D:/PareIT/Combined\053116 PM Consult Discharge Visit.pdf\1-4,7,20,5,2,,4,17,,
D:/PareIT/Combined\06 R Brigitte Rozenberg D.C. (4-26-16 TO 8-29-16).pdf\1-6,13,38,3,2,5,6,20,,1
D:/PareIT/Combined\06-01-17 Followup.pdf\1-3,5,17,2,,2,3,9,,1
D:/PareIT/Combined\06-01-17 Operative Report.pdf\1-2,,17,2,,,4,14,,1
D:/PareIT/Combined\06-03-16 Right Shoulder pain-CORTISONE INJECTION.pdf\1-4,11,31,2,,3,6,13,,
D:/PareIT/Combined\06-07-20 DME Report (Dr. Kahmann).pdf\1-4,,18,2,,7,5,6,,2
"D:/PareIT/Combined\06-10-19 Lower back, and neck pain.pdf\1-5",11,27,4,,4,10,9,,3
D:/PareIT/Combined\06-15-18 Follow up.pdf\1-3,5,17,3,,2,3,8,,1
D:/PareIT/Combined\06-16-17 Followup (2).pdf\1-2,5,18,2,,4,2,8,,1
D:/PareIT/Combined\06-16-17 Followup.pdf\1-3,5,17,2,,6,3,8,,1
D:/PareIT/Combined\06-19-17.pdf\1-2,18,23,1,,2,2,4,,1
D:/PareIT/Combined\06-20-19 Comprehensive Orhto Eval.pdf\1-3,4,22,3,,2,3,14,,1
D:/PareIT/Combined\06-26-17.pdf\1-2,31,33,1,,2,2,5,,1
D:/PareIT/Combined\06-26-19 F_U Consult.pdf\1-4,12,22,2,,3,4,8,,1
"D:/PareIT/Combined\06-27-17 CC Neck, low back and right shoulder pain.pdf\1-3",16,32,4,,6,4,12,,3
D:/PareIT/Combined\06-29-18 Follow up.pdf\1-3,5,17,3,,2,3,9,,1
D:/PareIT/Combined\06. 09-08-18 Expert MRI- MRI R Shoulder.pdf\1-2,25,31,3,,2,4,7,,3
D:/PareIT/Combined\06. Alpha Dynamics PT.pdf\1-1,7,17,2,,,3,9,,2
D:/PareIT/Combined\061617 Report.pdf\1-4,12,22,2,2,,4,14,,
"D:/PareIT/Combined\07 R Jacob Tauber, M.D. (8-25-16 to 4-20-17).pdf\1-3",3,20,3,,2,3,15,,
D:/PareIT/Combined\07 R Neurological Associates NEUROSURG (11-16-18 to 9-6-19).pdf\1-3,,17,4,,2,4,11,,1
D:/PareIT/Combined\07 R ProMedSpine (Todd Gravori M.D.)  (7-27-17 to 6-21-18).pdf\10-12,10,14,2,,,1,3,,2
D:/PareIT/Combined\07-06-16 Follow -Left Shoulder Pain.pdf\1-2,,18,2,,2,4,12,,
D:/PareIT/Combined\07-10-19 -Coccyx Injection.pdf\1-5,18,42,7,4,10,10,21,,1
D:/PareIT/Combined\07-10-19 Follow up- chronic low back pain.pdf\1-4,15,38,7,1,8,13,13,,2
D:/PareIT/Combined\07-14-17 Followup (2).pdf\1-3,5,16,2,,2,3,8,,1
D:/PareIT/Combined\07-16-19 X-Ray left SHoulder -Normal (2).pdf\1-1,4,15,6,,,4,6,,1
D:/PareIT/Combined\07-16-19 X-Ray Left Shoulder -Normal.pdf\1-1,4,14,6,,,4,6,,1
D:/PareIT/Combined\07-16-19 X-Ray Lumbar Spine -Normal.pdf\1-1,6,17,6,,,4,6,,1
D:/PareIT/Combined\07-21-17.pdf\1-2,18,20,6,,2,2,5,,1
"D:/PareIT/Combined\07-23-20 Expert MRI re SANCHEZ PEREZ, ARTURO.pdf\6-8",,8,5,,5,4,5,,4
D:/PareIT/Combined\07-25-19 Expert MRI-MRI of Left Shoulder.pdf\1-3,3,12,10,,5,8,7,,4
D:/PareIT/Combined\07-28-17 Followup.pdf\1-3,5,18,2,,2,3,9,,1
"D:/PareIT/Combined\07. 08-01-19 Michael Price,  MD.pdf\1-3",4,14,3,,2,3,8,,1
D:/PareIT/Combined\08 R LACO 2018-02-16.pdf\1-4,10,22,2,,3,8,9,,2
D:/PareIT/Combined\08-01-18 Followup.pdf\1-3,5,16,3,,2,3,8,,1
D:/PareIT/Combined\08-01-19 Orthopedic Consult.pdf\1-3,5,22,3,,2,3,14,,1
D:/PareIT/Combined\08-02-19 11-26-19 12-18-19 3rd Counseling Session.pdf\1-2,,13,7,,4,3,1,,4
D:/PareIT/Combined\08-04-16 Re-eval of cervical and lumbar complaints.pdf\1-2,3,15,2,,2,5,5,,1
D:/PareIT/Combined\08-05-20 Michael Price - f_u.pdf\1-3,7,18,3,,2,3,8,,1
D:/PareIT/Combined\08-08-19 Follow up Consult.pdf\1-3,3,14,3,,2,3,8,,1
D:/PareIT/Combined\08-18-16 Follow up - Left Shoulder Pain.pdf\1-2,6,13,4,,2,3,4,,4
"D:/PareIT/Combined\08-21-17 Pain Management follow-up CC neck, low back pain, and rt shoulder pain.pdf\1-3",6,30,9,,3,4,10,,4
D:/PareIT/Combined\08-25-17 Followup.pdf\1-2,5,15,3,,,4,7,,
D:/PareIT/Combined\08-26-19 MRI Right Knee.pdf\1-3,30,35,5,,8,7,7,,3
D:/PareIT/Combined\08-28-19 Followup.pdf\1-3,4,16,3,,2,3,8,,1
D:/PareIT/Combined\08-29-17 Follow up - Neck Pain.pdf\1-4,5,35,13,3,8,5,9,,4
D:/PareIT/Combined\08-29-17.pdf\1-2,19,18,8,,2,2,5,,1
D:/PareIT/Combined\08-31-16 Planned Surgery Rt shoulder arthoscopy for sbacromial decompression and rotator cuff repair.pdf\1-4,19,35,5,,7,4,13,,4
D:/PareIT/Combined\08. Kern Radiology final.pdf\1-2,7,17,3,,2,2,6,,1
D:/PareIT/Combined\08. Kern Radiology final.pdf\12-13,,17,3,,2,4,2,2,4
D:/PareIT/Combined\08. Kern Radiology final.pdf\5-7,9,17,3,,3,3,6,,1
D:/PareIT/Combined\08. Kern Surgery Center (Op Rpt).pdf\1-3,4,19,4,,6,6,10,,
D:/PareIT/Combined\08. Syed Alma Pulmonary Records (2).pdf\4-6,5,32,10,,6,6,15,,1
D:/PareIT/Combined\08. Syed Alma Pulmonary Records (2).pdf\8-10,1,5,9,14,6,6,13,,2
D:/PareIT/Combined\08. Triangle Eye Institute(Dr. Yaplee ref. clt to CA retina consultants).pdf\11-12,1,13,16,,,,,1,2
D:/PareIT/Combined\08. Triangle Eye Institute(Dr. Yaplee ref. clt to CA retina consultants).pdf\4-5,1,10,6,,,,8,1,9
D:/PareIT/Combined\08. Triangle Eye Institute(Dr. Yaplee ref. clt to CA retina consultants).pdf\6-10,,7,8,,,2,,1,14
D:/PareIT/Combined\08.09.2019 & 09.26.2019 Report.pdf\2-3,,16,2,,4,2,11,,
D:/PareIT/Combined\08.09.2019 and 08.10.2019 Bill & Report.pdf\3-4,22,35,3,,4,5,11,,
D:/PareIT/Combined\08.13.15 - Kaiser SFO ROI multiple facilities 8.17.07 - 8.21.15 pass 06301970.pdf\1-20,27,76,15,10,40,,73,1,1
D:/PareIT/Combined\08.13.15 - Kaiser SLN ROI mulitple facilities 8.17.07 - 8.21.15 pass 06301970.pdf\1-22,45,88,40,6,42,,39,2,1
D:/PareIT/Combined\082317 Ortho Evaluation.pdf\2-4,23,24,13,,6,4,1,,1
D:/PareIT/Combined\082917 Ortho Evaluation.pdf\1-3,15,30,5,,6,4,6,,1
D:/PareIT/Combined\09 R Chapman Global CS SX FCLTY (4-5-19 to 4-16-19).pdf\1-2,,14,4,,2,3,11,,
D:/PareIT/Combined\09-07-18 Follow up (3).pdf\1-3,6,18,2,,2,3,9,,1
D:/PareIT/Combined\09-08-17 Followup (2).pdf\1-3,5,20,2,,2,3,10,,1
D:/PareIT/Combined\09-09-16 Comprehensive Orthopedic Consul.pdf\1-4,6,20,1,,,1,14,,1
"D:/PareIT/Combined\09-09-19 Follow up low back, and neck pain -fibromyalgia.pdf\1-6",11,35,5,2,12,12,16,,1
D:/PareIT/Combined\09-11-15 Report from South Bay Pain-SAILOR DEBORAH.pdf\1-6,21,36,2,2,6,7,14,,1
D:/PareIT/Combined\09-15-17 MRI Cervical Spine WO Contrast.pdf\1-2,,11,6,,4,5,6,,1
D:/PareIT/Combined\09-18-19 Follow-Up and Procedure Note.pdf\1-9,23,43,5,1,9,10,13,,2
D:/PareIT/Combined\09-21-16 Naval Medical Center Records.pdf\14-16,,20,8,,6,6,11,,
D:/PareIT/Combined\09-21-16 Naval Medical Center Records.pdf\2-3,4,20,7,,4,4,12,,
D:/PareIT/Combined\09-21-16 Naval Medical Center Records.pdf\4-8,6,33,12,,10,11,20,,
D:/PareIT/Combined\09-21-16 Naval Medical Center Records.pdf\9-10,,16,7,,4,4,5,,
"D:/PareIT/Combined\09-26-17 Follow up- Neck, mid back, left shoulder and low back pain.pdf\4-8",3,21,4,,,5,3,4,1
D:/PareIT/Combined\09-30-19 Procedure Note -Bilateral Sacroiliac Steriod Injection.pdf\1-2,,22,6,1,4,4,17,,1
D:/PareIT/Combined\09. Accelerated Urgent Care Records.pdf\1-3,7,19,8,,3,6,16,,1
"D:/PareIT/Combined\09. Irene Sanchez, MD.pdf\22-24",10,16,10,1,6,4,10,,1
"D:/PareIT/Combined\09. Irene Sanchez, MD.pdf\32-35",16,15,17,1,8,5,10,,1
"D:/PareIT/Combined\09. Irene Sanchez, MD.pdf\6-9",18,14,19,1,8,5,12,,1
"D:/PareIT/Combined\09. Jay Jurkowitz, M.D.- Reports.pdf\1-5",16,36,3,,4,5,14,,1
"D:/PareIT/Combined\09. Jay Jurkowitz, M.D.- Reports.pdf\18-24",16,46,3,,6,7,23,,1
"D:/PareIT/Combined\09. Jay Jurkowitz, M.D.- Reports.pdf\9-16",,18,3,,7,8,3,,1
D:/PareIT/Combined\09.02.2018 MRI Lumbar Spine.pdf\1-2,7,11,5,,,4,5,,
D:/PareIT/Combined\09.18.19 & 10.02.2019 Reports.pdf\2-3,,20,5,,,5,14,,2
D:/PareIT/Combined\09.CA Retina Consultants.pdf\4-6,,26,6,3,6,7,22,,4
D:/PareIT/Combined\1 - Los Angeles Fire Department Records - Hurtado-Avina.pdf\1-3,3,10,14,3,3,7,13,,3
D:/PareIT/Combined\1 - VA Long Beach Healthcare System - Medical Records.pdf\1-3,,13,17,,6,3,1,,
D:/PareIT/Combined\1 - VA Long Beach Healthcare System - Medical Records.pdf\19-20,2,16,9,,4,2,6,,
D:/PareIT/Combined\1 - VA Long Beach Healthcare System - Medical Records.pdf\34-36,,37,27,,6,3,2,,
D:/PareIT/Combined\1 - VA Long Beach Healthcare System - Medical Records.pdf\38-40,,21,11,,6,3,14,,
D:/PareIT/Combined\1 - VA Long Beach Healthcare System - Medical Records.pdf\4-6,,16,6,,6,6,4,,
D:/PareIT/Combined\1 J Hekmat MD Initial Report 9-24-14.pdf\1-5,16,31,7,,8,6,8,,4
D:/PareIT/Combined\1 Mobin MD neurosurgery consult 5-3-16.pdf\1-5,,26,4,,9,5,20,,1
D:/PareIT/Combined\1-19-16 - ANGUIZOLA - CHART NOTE.pdf\1-5,3,19,3,5,4,5,8,,1
D:/PareIT/Combined\1-21-20 Imaging RX.pdf\1-1,15,5,3,15,,1,6,,2
D:/PareIT/Combined\1-7-16 - ANGUIZOLA - PROCEDURE REPORT.pdf\4-4,1,5,12,2,,2,8,1,2
D:/PareIT/Combined\1-A 2.pdf\1-6,6,41,3,4,6,7,21,,1
D:/PareIT/Combined\1-C - Copy 2.pdf\14-16,6,17,3,2,2,3,8,,1
D:/PareIT/Combined\1-C - Copy 2.pdf\17-19,3,14,3,1,2,3,8,,1
D:/PareIT/Combined\1-C - Copy 2.pdf\27-29,20,27,6,,3,,8,,1
D:/PareIT/Combined\1-C - Copy 2.pdf\33-36,17,25,4,,4,,11,,1
D:/PareIT/Combined\1-C - Copy 2.pdf\45-48,7,17,3,,4,,8,,1
D:/PareIT/Combined\1-C - Copy 2.pdf\65-66,,15,4,,2,1,10,,2
D:/PareIT/Combined\1-C - Copy.pdf\17-19,2,14,3,1,2,3,8,,1
D:/PareIT/Combined\1-C - Copy.pdf\46-48,8,13,3,,3,,7,,1
D:/PareIT/Combined\1-C - Copy.pdf\63-64,,15,4,,2,1,10,,2
D:/PareIT/Combined\1-C 2.pdf\27-29,5,14,5,,3,1,8,,1
D:/PareIT/Combined\1-C 2.pdf\30-32,2,14,5,,3,,10,,1
D:/PareIT/Combined\1-C 2.pdf\45-48,14,27,6,,4,,8,,1
D:/PareIT/Combined\1-C 2.pdf\63-64,,14,3,,2,1,10,,2
D:/PareIT/Combined\1-C 2.pdf\9-13,23,42,4,3,4,5,18,,1
D:/PareIT/Combined\1-C.pdf\20-22,12,23,3,1,2,3,9,,1
D:/PareIT/Combined\1-C.pdf\23-26,6,17,7,,4,,11,,1
D:/PareIT/Combined\1-C.pdf\27-29,6,14,5,,3,1,8,,1
D:/PareIT/Combined\1-C.pdf\37-40,18,24,5,,4,,10,,1
D:/PareIT/Combined\1-C.pdf\41-44,19,27,5,,4,,10,,1
D:/PareIT/Combined\1-C.pdf\61-62,2,14,3,,4,,8,,2
D:/PareIT/Combined\1-C.pdf\9-13,23,42,4,3,4,5,18,,1
D:/PareIT/Combined\1-D - Copy 2.pdf\10-10,,27,6,1,,1,11,1,4
D:/PareIT/Combined\1-D - Copy 2.pdf\12-13,,15,4,,2,1,10,,2
D:/PareIT/Combined\1-D - Copy 2.pdf\2-3,,14,3,,4,,15,,2
D:/PareIT/Combined\1-D - Copy 2.pdf\7-8,,14,4,,2,1,10,,2
D:/PareIT/Combined\1-D - Copy.pdf\12-13,,16,3,,2,,11,,2
D:/PareIT/Combined\1-D - Copy.pdf\7-8,,15,3,,2,1,10,,2
D:/PareIT/Combined\1-D 2.pdf\10-10,2,16,6,,,1,7,1,3
D:/PareIT/Combined\1-D 2.pdf\12-13,,15,3,,2,1,10,,2
D:/PareIT/Combined\1-D 2.pdf\2-3,,14,3,,4,,14,,2
D:/PareIT/Combined\1-D 2.pdf\5-5,1,13,5,,,1,8,1,5
D:/PareIT/Combined\1-D 2.pdf\7-8,,15,3,,2,1,10,,2
D:/PareIT/Combined\1-D.pdf\2-3,,13,4,,4,,14,,2
D:/PareIT/Combined\1-D.pdf\7-8,,15,3,,2,1,10,,2
D:/PareIT/Combined\1. Huntington Memrorila Hopital Medical Records.pdf\34-39,18,26,16,3,12,11,18,,
D:/PareIT/Combined\1. Huntington Memrorila Hopital Medical Records.pdf\55-71,,32,39,25,34,34,51,,
D:/PareIT/Combined\1. Huntington Memrorila Hopital Medical Records.pdf\7-10,6,32,14,,2,13,9,,2
D:/PareIT/Combined\1. LA Fire Department.pdf\1-3,4,11,7,5,3,4,14,,3
D:/PareIT/Combined\1.10.19 ER records (2).pdf\27-33,,11,13,19,14,7,15,,
D:/PareIT/Combined\1.10.19 ER records (2).pdf\42-44,,20,7,1,5,4,9,,
D:/PareIT/Combined\1.10.19 ER records (2).pdf\5-14,21,34,21,9,19,11,34,,2
D:/PareIT/Combined\1.10.19 ER records.pdf\26-32,2,25,15,21,7,7,14,,
D:/PareIT/Combined\1.10.19 ER records.pdf\41-43,,5,5,5,5,6,5,,
D:/PareIT/Combined\1.16.19 Report.pdf\1-3,7,18,5,,6,6,7,,1
D:/PareIT/Combined\1.2.840.113619.2.312.6945.200534.10580.1585844931.990.pdf\1-4,,10,3,,7,5,6,,4
D:/PareIT/Combined\1.21.16 Initial Chiro Evaluation.pdf\1-2,2,16,2,3,4,2,11,,
D:/PareIT/Combined\1.29.20 report & bill.pdf\3-8,34,41,13,6,9,6,7,,1
D:/PareIT/Combined\1.6.20 Report.pdf\1-4,,11,5,,8,,6,,2
D:/PareIT/Combined\10-03-19 FU -Left Clavicle Surgery Recommended.pdf\1-5,11,24,3,,4,5,8,,1
D:/PareIT/Combined\10-03-19 F_u.pdf\1-5,11,24,3,,4,5,8,,1
D:/PareIT/Combined\10-04-17.pdf\1-3,23,21,7,,3,3,5,,1
D:/PareIT/Combined\10-05-2017 Western Imaging Records COMBINED- Girgis.pdf\11-12,1,12,4,,4,2,7,,1
D:/PareIT/Combined\10-05-2017 Western Imaging Records COMBINED- Girgis.pdf\20-21,1,15,5,,3,6,7,,1
D:/PareIT/Combined\10-05-2017 Western Imaging Records COMBINED- Girgis.pdf\33-33,,15,4,,,4,11,,2
D:/PareIT/Combined\10-06-17 Followup (3).pdf\1-3,5,18,2,,2,3,9,,1
D:/PareIT/Combined\10-06-17 Followup.pdf\1-3,5,15,2,,2,3,8,,1
D:/PareIT/Combined\10-09-18_hanner health_final report(1).pdf\17-21,14,32,8,2,10,10,17,,
D:/PareIT/Combined\10-29-12 pt note.pdf\1-2,1,13,8,,4,3,6,,
"D:/PareIT/Combined\10-30-19 Edward Allen, MD -Re-establishing patient.pdf\1-3",9,18,13,1,9,6,12,,1
D:/PareIT/Combined\10-30-19 Hold off on surgery due to low iron.pdf\1-5,11,23,3,,4,5,8,,1
D:/PareIT/Combined\10-31-17 Med Notes.pdf\1-2,11,15,6,1,2,2,6,,4
D:/PareIT/Combined\10.  2019-PCP.pdf\11-13,12,35,10,,6,4,16,,2
D:/PareIT/Combined\10.  2019-PCP.pdf\2-4,12,34,10,,6,4,16,,2
D:/PareIT/Combined\10.  2019-PCP.pdf\23-25,12,32,9,,5,4,16,,2
D:/PareIT/Combined\10.  2019-PCP.pdf\35-37,16,37,8,,6,7,16,,2
D:/PareIT/Combined\10.  2019-PCP.pdf\8-10,10,33,10,,6,4,15,,2
"D:/PareIT/Combined\10. 02-19-20 Bal S. Grewal, MD.pdf\1-24",36,62,9,2,22,25,11,,1
"D:/PareIT/Combined\10. Scott Graham, M.D.- PQME Report 8-16-18.pdf\2-26",6,43,21,20,22,23,41,,1
D:/PareIT/Combined\10. Star Point Surgery Center.pdf\19-20,,12,5,,4,7,5,,2
D:/PareIT/Combined\10. Star Point Surgery Center.pdf\23-24,4,19,9,,,6,10,1,1
D:/PareIT/Combined\10. Star Point Surgery Center.pdf\33-34,1,19,7,,,2,9,1,1
D:/PareIT/Combined\10. Star Point Surgery Center.pdf\41-43,,15,3,,2,7,10,,1
D:/PareIT/Combined\10.1.19 Report Post-Op.pdf\1-2,6,18,5,,4,3,7,,1
D:/PareIT/Combined\10.16.2018 Report.pdf\1-5,22,32,8,,5,6,11,,3
"D:/PareIT/Combined\10.19.17  DR. YASHAR  ILKHCHOUI,- REPORT.pdf.pdf\1-9",30,47,3,6,,9,19,,
D:/PareIT/Combined\10.30.19 Report.pdf\1-3,19,21,11,1,3,,13,,
D:/PareIT/Combined\10.30.2018 Report.pdf\1-5,16,28,10,,5,6,12,,3
D:/PareIT/Combined\100417 Report.pdf\1-3,13,21,9,,6,,6,,1
D:/PareIT/Combined\10_30_17-11_14_17.pdf\1-8,24,34,3,3,16,16,32,,26
D:/PareIT/Combined\10_30_17-11_14_17.pdf\17-18,,14,4,,2,4,12,,1
D:/PareIT/Combined\10_30_17-11_14_17.pdf\22-26,30,41,7,,5,11,16,,2
D:/PareIT/Combined\10_30_17-11_14_17.pdf\9-10,,13,4,,2,5,11,,1
D:/PareIT/Combined\11 - H. Claude Hudson Comprehensive Medical Center Medical Records.pdf\1-4,12,21,10,1,7,7,2,,
D:/PareIT/Combined\11 R Ali Najafi MD 2018-12-13 to 2019-03-28.pdf\1-2,,14,2,,4,3,8,,1
D:/PareIT/Combined\11 R Alliance Medical LLC (3-6-18).pdf\1-2,6,13,5,,4,4,7,,
"D:/PareIT/Combined\11-01-19 Harshit Shah, MD -Endocrinology Initial Visit.pdf\1-3",15,23,10,1,6,6,6,,1
D:/PareIT/Combined\11-03-17 Follow up (3).pdf\1-3,5,20,2,,2,3,9,,1
D:/PareIT/Combined\11-05-2019 Ponce Neurological evaluation and Procedure by Dr. Nikolskaya[19740].pdf\1-19,35,72,9,5,19,2,28,,2
